Date,Open,High,Low,Close,Volume_BTC,Volume_Currency,WeightedPrice
7/1/13,97.50888,98.1801,86.011,88.05,52796.19895,4817325.356,91.24379124
6/30/13,94.999,98.12228,93.85,97.51,8488.317235,822038.9037,96.84356521
6/29/13,94.7,100.4398,93,94.999,25419.62605,2457873.242,96.69195122
6/28/13,101.60626,101.78799,92.25,94.66,47455.08828,4594020.574,96.80775529
6/27/13,103.99999,104,100.055,101.73678,14516.46122,1481838.89,102.0798987
6/26/13,103.84,105.4899,101.8322,104,13074.00919,1361155.008,104.1115229
6/25/13,102.97996,109.98,100,103.32933,93495.86718,9737161.74,104.1453706
6/24/13,107.60002,108.334,100.761,102.09,28755.72058,2970209.433,103.2910799
6/23/13,108.00003,109,106.19675,107.90001,10974.21215,1179572.745,107.4858704
6/22/13,108.9,109.95653,107.5111,108.2,7196.648289,781056.9733,108.5306579
6/21/13,111.09999,115.005,107.56,109.5,37916.61332,4221551.74,111.337785
6/20/13,108.25,114.48,107.12222,111.29,42909.53047,4774161.105,111.2610894
6/19/13,107.05,110.9863,104.6603,108.251,17420.99531,1879212.317,107.8705484
6/18/13,101.95,113.3,101.03311,107.34998,60446.30587,6491826.467,107.3982334
6/17/13,99.9,102.4,98.9,101.95,15024.77301,1516435.36,100.929003
6/16/13,99.79,101.7499,98.90017,99.9,8619.581822,861313.2305,99.92517598
6/15/13,99.99999,103.7,97.5,99.8,22476.84119,2257850.794,100.4523178
6/14/13,103.94895,104.7,97.1,100,35923.52524,3615245.122,100.6372592
6/13/13,109.14444,110.3,100.3,103.949,30276.66271,3186391.575,105.2424967
6/12/13,109,112.25,106,108.77592,17540.53639,1916593.988,109.2665552
6/11/13,106.10002,109.6,103.23021,109,15933.44765,1704624.516,106.9840347
6/10/13,101,110.63051,95,106.35001,64125.61354,6764668.733,105.4909007
6/9/13,107.89611,108.99,88,100.43743,149250.9162,14628128.89,98.01031214
6/8/13,112.12,113.1862,107,107.89242,17113.57363,1862090.61,108.8078183
6/7/13,118.02768,119.13333,106.15,111,65643.28405,7357062.318,112.0763902
6/6/13,121.9,123.29999,117,118.9699,21921.96967,2623564.819,119.6774222
6/5/13,121.39997,123.5,119.5,121.90001,16591.69071,2015275.844,121.4629587
6/4/13,121.21357,123.99,118.78525,121.39997,21749.72553,2633256.938,121.0708124
6/3/13,122.49962,122.78483,115.111,120.73716,28795.28914,3426873.397,119.008126
6/2/13,129.2981,130.1,115,122.5,101114.7378,12332357.62,121.9639975
6/1/13,128.82506,129.78999,127.10001,129.3,6309.921066,810240.4758,128.4073869
5/31/13,128.8,130,126.33,128.81505,16466.87087,2110227.338,128.1498686
5/30/13,132.25,132.4,126.5,128.79901,24566.45307,3179031.599,129.4053964
5/29/13,128.99901,132.71988,127.6,132.25,19177.31065,2500237.395,130.3747663
5/28/13,129.76994,130.62998,125.4,128.99996,22748.69803,2911329.392,127.9778468
5/27/13,133.5,135.47,124,129.76999,46796.58528,6052716.47,129.3409858
5/26/13,131.986,136,130.61,133.5,23327.21417,3126240.294,134.0168728
5/25/13,133.4,133.5,128.2,131.986,16816.57733,2200845.289,130.8735568
5/24/13,126.3,133.98,125.35502,133.1,48649.9879,6317090.662,129.8477335
5/23/13,123.80001,126.93446,123,126.3,22045.4982,2762861.555,125.3254306
5/22/13,122.89001,124.5,122,123.8,18198.48063,2238395.811,122.999049
5/21/13,121.99999,123.08085,121.1,122.89001,13313.67351,1628026.668,122.2823037
5/20/13,122.5,123.69,120.1,122.02,17238.11789,2108418.937,122.3114351
5/19/13,123.25,124.50101,119.5,122.5,20478.43216,2495650.341,121.8672563
5/18/13,123.5,125.31189,122.25,123.211,22615.71906,2800255.893,123.8190077
5/17/13,118.21,125.5555,116.5712,123.49997,79063.32515,9600699.711,121.4305077
5/16/13,114.22,118.96999,112.1,118.21,45071.6822,5202992.373,115.4381669
5/15/13,111.29998,116.44,103.01847,114.22,117898.2304,12997994.8,110.2475817
5/14/13,117.97968,119.80002,109.42198,111.4,87726.09301,10075279.73,114.8492927
5/13/13,114.82,118.88,114.5002,117.97968,26134.01092,3058207.495,117.0202118
5/12/13,115.65,117.47,112.4,114.82002,20575.18682,2357929.411,114.6006319
5/11/13,117.59001,118.74,113,115.64,28023.47401,3238018.293,115.5466411
5/10/13,112.799,122.5,111.54,117.7,77443.67268,9140709.084,118.0304183
5/9/13,113.48999,113.71852,108.8,112.799,26894.4582,3003068.411,111.6612347
5/8/13,109.69773,116.777,109.5,113.2,61680.3247,6990518.958,113.3346653
5/7/13,112.245,114,97.52,109.60013,139626.7249,14898971.67,106.7057305
5/6/13,115.9372,124.9,106.01,112.25,150048.9906,17604384.72,117.3242462
5/5/13,112.9,118.85,107,115.98,84177.84256,9553872.257,113.4962832
5/4/13,98.10246,116.3,92,112.9,132582.5891,14143158.98,106.6743309
5/3/13,106.5,109,79,98.1,246411.1741,22496255.33,91.29559734
5/2/13,116.37999,126.9,91.11,106.25,234129.1718,24932099.53,106.4886504
5/1/13,139.00004,140.06,104,116.37999,179988.853,21787942.86,121.0516235
4/30/13,143.80001,146.93,134,139.2269,65198.57714,9119200.99,139.8680982
4/29/13,134.4,149.08,133,143.99991,70186.3332,9983975.077,142.2495609
4/28/13,128.00011,136.68,127.5,134.44444,27503.11181,3662548.482,133.1685123
4/27/13,136.89,139.88,122.71,128.00011,59870.79152,7853806.491,131.1792661
4/26/13,141.71001,144.987,121.45164,136.90001,128988.6666,17058551.43,132.2484515
4/25/13,154.9,162,120.089,141.71002,187632.7366,26844741.74,143.0706721
4/24/13,143.476,166.43438,140.96635,154.2,225857.2438,34345816.98,152.0686979
4/23/13,127.39999,144.019,124.97,143.475,116098.208,15630270.39,134.6297299
4/22/13,118.5,127.39999,118.5,127.39999,59118.3484,7285334.385,123.23305
4/21/13,126.61553,130.49979,110,119.2,99128.55677,12043904.1,121.4978256
4/20/13,118.48001,132,115,126.61552,74351.50501,9221372.143,124.0240146
4/19/13,109.15263,136.4321,105.54,118.48,257118.5574,30707765.35,119.4303736
4/18/13,93.07,112.99999,86,109.01,172934.6717,16840477.58,97.38057394
4/17/13,68.49,98.77799,63.3,93.07,327596.5458,27933826.14,85.26898865
4/16/13,82.5,84.5,50.01,68.35568,572185.6852,37382133.29,65.33217145
4/15/13,90,102,71.51,82.38601,236632.2581,20602989.31,87.06754299
4/14/13,93,109.998,84.43689,89.99999,166267.4627,16195892.56,97.40867089
4/13/13,117,130,85.5,93,238226.3232,26254439.22,110.2079689
4/12/13,124.9,140,54.25,117,556289.0967,47600783.3,85.5684276
4/11/13,166.48159,188.7,110.20003,124.9,118645.4255,18855846.81,158.9260331
4/10/13,230.04359,266,105,165,190141.8557,35109363.41,184.6482632
4/9/13,186.5,240.111,186.5,230,105724.6373,22696282.53,214.6735437
4/8/13,163.83899,194.9,162.59806,187.5,114126.5108,20713163.11,181.4930025
4/7/13,142.63113,164.9,142.63113,162.30102,60947.51752,9401468.334,154.255148
4/6/13,142.05001,143.9,139.54,142.63112,18273.08661,2597665.447,142.1580001
4/5/13,132.79998,144.94,130.24303,142.32356,68557.50274,9544390.157,139.2172961
4/4/13,135,142.12,116.39063,132.12001,88124.77812,11598387.76,131.6132421
4/3/13,118,147,110,135,152624.2352,19519658.71,127.8935726
4/2/13,104.00001,118.36,99,117.98,81260.79579,8744282.102,107.6076356
4/1/13,93.25,106,92.2361,104,90527.29498,9055970.002,100.0357959
3/31/13,92.19003,93.8,91,93.03001,21092.37563,1955242.203,92.69900353
3/30/13,90.46598,94.98,87,92.19003,37270.50513,3418588.265,91.72369017
3/29/13,86.18,93.06,83.01,90.5,83152.74838,7382080.856,88.77735252
3/28/13,88.8,95.7,75.00111,86.18,140226.8777,12257633.95,87.41287081
3/27/13,78.74999,89.49999,78.4,88.92,72182.8106,6126022.746,84.86816591
3/26/13,73.58561,79.72001,73.11,78.5,56654.32891,4376373.468,77.24693862
3/25/13,71.50001,78,69.51777,73.6,79730.06291,5920116.459,74.25199784
3/24/13,64.35001,72.49999,62.7,71.5,42006.3578,2895161.77,68.92198995
3/23/13,70.28001,70.5025,52.3456,64.35,150462.1791,9429342.99,62.66919067
3/22/13,70.84,73.74999,65,69.86501,73168.06589,5169041.035,70.64613464
3/21/13,64.4888,74.9,63.101,70.85,94225.81012,6508438.165,69.07277483
3/20/13,59.14001,66,57.702,64.4888,93128.82524,5776100.549,62.02269312
3/19/13,51.60001,62,50,59.14001,111627.2178,6182806.062,55.38797959
3/18/13,47.4,52.875,47.12009,51.60001,65199.78845,3193717.302,48.98355313
3/17/13,47.00019,47.74,46.8,47.4,13902.61885,658983.3613,47.39994445
3/16/13,46.86012,47.3599,46.2707,47.00019,16288.5095,763344.9568,46.86401521
3/15/13,47.0333,47.44999,46.4,46.95,20223.94907,951174.3936,47.03208014
3/14/13,46.92006,47.99,46.05,47.1696,37034.85272,1752253.492,47.31363469
3/13/13,44.33,47.295,43.7508,46.92002,49497.44277,2297381.062,46.41413643
3/12/13,48.39999,48.39999,36.65,44.28994,183404.7485,8014406.016,43.69791993
3/11/13,46,48.469,45.54,48.39999,41390.17806,1970814.351,47.61550792
3/10/13,46.61,47.95,45.471,46,36363.24683,1703124.847,46.83643501
3/9/13,44.17999,46.99,43.411,46.85,44475.88658,2020839.639,45.43674775
3/8/13,41.99999,44.5,41.02,44.17999,47095.97436,2032649.253,43.15972397
3/7/13,41.0201,45.5,33.3,41.99999,157316.08,6439707.764,40.93483491
3/6/13,40.22994,49.099,40.1446,41.0201,126451.7159,5712472.926,45.17513174
3/5/13,36.152,40.64625,36.15,40.33,85425.5176,3361374.965,39.34860519
3/4/13,34.49999,36.7,34.19,36.152,46771.48671,1659027.487,35.47091623
3/3/13,34.2489,34.5,33.8,34.49999,12524.59406,427480.5744,34.1312918
3/2/13,34.5,34.808,33.15,34.25,36662.48929,1241775.931,33.87047511
3/1/13,33.37999,34.9,32.92,34.5,39786.14331,1362290.791,34.24033288
2/28/13,31.25997,34.51541,30.902,33.38,126517.4078,4136416.336,32.69444425
2/27/13,31.19999,31.65,30.7901,30.9012,30472.77703,951289.2364,31.21767456
2/26/13,30.39991,31.699,30.1171,31.1,42864.32865,1329295.407,31.01169314
2/25/13,29.89,30.4,29.55,30.39999,26778.9519,805270.5336,30.07102506
2/24/13,29.79999,30.39877,29.20123,29.88999,24274.88949,722940.5331,29.78141397
2/23/13,30.24539,30.6899,28,29.79999,72278.17037,2099763.391,29.051142
2/22/13,29.75,31.3,29.67001,30.24539,66951.69405,2039411.781,30.46094367
2/21/13,29.64501,29.978,29.311,29.74768,34730.51058,1030860.602,29.68170019
2/20/13,29.41759,29.87035,28.98839,29.64501,37209.35877,1096641.182,29.47218705
2/19/13,26.95,29.65,26.8,29.41759,99699.25486,2810076.614,28.18553276
2/18/13,26.89999,27.148,26.36268,26.95,29744.27403,795866.4236,26.75696246
2/17/13,27.386,27.39989,25,26.8146,77042.22428,2033614.644,26.39610504
2/16/13,27.1,27.49989,26.8075,27.21584,18826.94221,511421.9198,27.16436446
2/15/13,27.24997,27.50617,26.103,27.1,51714.14712,1396017.974,26.99489505
2/14/13,24.2,27.5969,21.721,27.2205,145734.7386,3710262.507,25.45901233
2/13/13,25.19,26.3,24.19491,24.2,90150.20833,2296830.799,25.4778202
2/12/13,24.38651,25.82767,24.3001,25.16975,74239.92812,1862561.324,25.08840419
2/11/13,23.96975,24.67503,23.6456,24.65,29526.73183,712458.7046,24.12927745
2/10/13,23.8,24.11,22.67,23.96975,56426.07178,1321513.685,23.42026732
2/9/13,22.66,23.98961,22.57541,23.65,38133.0149,886034.0053,23.23535151
2/8/13,22.11001,22.77219,22,22.66,48649.92784,1090678.476,22.41891252
2/7/13,21.11121,22.21999,20.77002,22.15,64263.76848,1388465.808,21.60573276
2/6/13,20.65999,21.3339,20.60001,21.18,51989.59854,1096396.162,21.08875991
2/5/13,20.43006,20.79,20.2,20.60001,29212.43728,600949.6672,20.57170586
2/4/13,20.59999,21.05,19.85502,20.43005,52219.141,1066570.214,20.42489006
2/3/13,19.7,20.9,19.42,20.59,34244.29903,693849.6137,20.26175548
2/2/13,20.3611,20.5,18,19.63001,80501.65482,1567325.273,19.46947894
2/1/13,20.50879,21.13,20.301,20.49897,49917.4755,1034619.159,20.72659221
1/31/13,19.70001,21.43,19.51123,20.41001,99226.70356,2042238.639,20.58154273
1/30/13,19.53999,19.7989,19.14901,19.70001,45064.83281,877863.4976,19.4800123
1/29/13,18.8,19.8,18.7,19.52538,86082.08184,1650126.18,19.16921786
1/28/13,17.81821,18.88,17.75,18.72101,57669.43962,1057611.299,18.33919847
1/27/13,17.81,17.99999,17.21,17.81821,23766.81604,419571.1237,17.65365302
1/26/13,17.4511,17.88,16.54001,17.88,34810.59865,597064.1719,17.1517927
1/25/13,16.76002,17.797,15.38613,17.40001,80767.4855,1345890.124,16.66376161
1/24/13,17.52899,19.18999,15.6101,16.89596,172009.1029,3053222.094,17.75035183
1/23/13,17.26142,17.5855,16.80155,17.50004,49439.36785,851188.3731,17.21681344
1/22/13,16.8,17.59,16.65,17.26142,60975.24456,1045898.984,17.15284607
1/21/13,15.7,16.98,15.63412,16.8,61502.10363,1007686.443,16.38458498
1/20/13,15.615,15.89,15.51,15.7,25982.12528,408455.7984,15.72064617
1/19/13,15.6843,15.77272,15.25,15.615,34588.81837,534667.0259,15.45779969
1/18/13,15.59897,15.985,15.41,15.70499,56097.54673,879655.9893,15.68082814
1/17/13,14.73,15.69999,14.63,15.50001,65489.44437,993185.6347,15.16558347
1/16/13,14.3,14.73,14.21001,14.73,45532.48887,660929.6973,14.5155627
1/15/13,14.35,14.47899,13.99178,14.25003,51573.22503,732428.4032,14.20171809
1/14/13,14.19,14.35,14.11,14.30002,22096.95302,315016.6573,14.25611291
1/13/13,14.237,14.3148,13.94896,14.11601,38330.15242,540759.579,14.10794231
1/12/13,14.25664,14.338,13.975,14.23699,26931.8358,381546.9561,14.16713509
1/11/13,14.13,14.34999,13.91001,14.13701,40434.54497,570677.2669,14.11360675
1/10/13,13.77001,14.32,13.77,14.13999,51811.03424,727790.4769,14.04701696
1/9/13,13.79904,13.86225,13.62,13.77001,28606.37664,393192.2366,13.74491574
1/8/13,13.55376,13.87998,13.5,13.74275,42798.37279,587223.86,13.72070529
1/7/13,13.51394,13.59,13.404,13.58755,25477.72142,344083.3299,13.50526306
1/6/13,13.44884,13.521,13.356,13.45395,12741.13085,171497.0139,13.4601093
1/5/13,13.50001,13.548,13.314,13.44,21329.92729,286932.5111,13.4521092
1/4/13,13.4265,13.52,13.27311,13.5,29641.91633,397884.3501,13.4230306
1/3/13,13.28306,13.464,13.24897,13.39786,18032.25143,240845.8571,13.35639412
1/2/13,13.35574,13.4,13.16382,13.27999,17966.80726,239156.1806,13.31100051
1/1/13,13.51001,13.56,13.16123,13.30413,28406.211,378879.3523,13.33790531
12/31/12,13.39112,13.561,13.36634,13.51001,15049.78947,202798.9063,13.47519889
12/30/12,13.41197,13.59,13.35,13.45001,11764.19999,158277.1993,13.45414048
12/29/12,13.4999,13.67,13.27,13.4,26149.13543,352722.2858,13.4888699
12/28/12,13.43998,13.6499,13.34201,13.42119,23813.00663,320223.3707,13.4474145
12/27/12,13.46332,13.47,13.25,13.42174,19822.05115,265311.7999,13.38467941
12/26/12,13.35001,13.46997,13.20001,13.46786,15840.13422,211349.1377,13.34263554
12/25/12,13.4198,13.43,13.14,13.35001,13165.68956,175265.2901,13.31227577
12/24/12,13.3718,13.45,13.2105,13.38001,16692.15035,223315.1705,13.37845429
12/23/12,13.47221,13.47222,13.01,13.31202,23978.21765,316965.8863,13.21890938
12/22/12,13.5,13.58996,13.3213,13.37136,14783.40058,198463.7971,13.42477301
12/21/12,13.57999,13.6,13.41999,13.49998,25330.45404,342557.9512,13.52356143
12/20/12,13.595,13.72,13.32591,13.52463,32980.36149,446364.0119,13.53423649
12/19/12,13.29899,13.601,13.2,13.599,38807.09716,520163.0224,13.40381169
12/18/12,13.25005,13.39807,13.11,13.29899,23220.50794,307326.8453,13.2351474
12/17/12,13.3,13.485,12.74919,13.25005,63631.25288,839092.627,13.18680034
12/16/12,13.49012,13.66548,13.13111,13.30002,42760.55029,570895.7793,13.35099234
12/15/12,13.60005,13.64,13.44216,13.49011,15187.65528,205671.3904,13.54201071
12/14/12,13.70635,13.90119,13,13.60004,70143.98038,951046.013,13.55848368
12/13/12,13.699,13.8,13.46777,13.7001,24197.68226,331480.8579,13.69886811
12/12/12,13.67,13.79989,13.3,13.6989,37679.22883,512418.0149,13.59948255
12/11/12,13.5,13.67,13.3,13.55703,28045.88348,378671.6861,13.50186334
12/10/12,13.388,13.55,13.26911,13.43335,24664.90028,331115.2482,13.42455248
12/9/12,13.42007,13.53,13.021,13.388,28166.62014,372655.9059,13.23040904
12/8/12,13.4998,13.55,13.3545,13.42007,13171.5124,177338.3811,13.46378273
12/7/12,13.29899,13.549,12.975,13.4999,32799.5701,437726.6093,13.34549837
12/6/12,13.30001,13.6888,12.9,13.29899,46562.54106,623136.5861,13.38278736
12/5/12,13.4,13.42025,13.15,13.38,29794.92671,395716.0678,13.28132375
12/4/12,12.65004,13.5,12.62,13.41,63245.71807,823838.1871,13.02599152
12/3/12,12.50202,12.67901,12.4755,12.67899,26759.60479,336294.7026,12.56725221
12/2/12,12.57216,12.68,12.434,12.50004,14011.93222,176013.471,12.56168445
12/1/12,12.565,12.68778,12.4625,12.56201,14696.4195,184860.9752,12.57864034
11/30/12,12.539,12.65,12.42423,12.565,24350.31455,305812.61,12.55887719
11/29/12,12.34768,12.599,12.15,12.45,26505.34447,329552.6442,12.43344128
11/28/12,12.2,12.40712,12.1,12.34769,30688.21406,376900.9848,12.28162004
11/27/12,12.24546,12.339,11.9,12.2,33194.69497,401692.085,12.10109282
11/26/12,12.48211,12.6515,11.89,12.24546,35913.82452,443753.0675,12.35605156
11/25/12,12.41153,12.6,12.3125,12.4821,24023.68867,299989.3951,12.48723288
11/24/12,12.38548,12.4756,12.25,12.41153,19570.38635,242058.5859,12.3686156
11/23/12,12.36969,12.40999,12.132,12.34501,18967.90361,233370.9273,12.30346442
11/22/12,11.74978,12.43,11.67,12.42191,58301.30056,703582.8805,12.06804777
11/21/12,11.7,11.784,11.6435,11.76999,19227.79815,225308.7288,11.71786426
11/20/12,11.69276,11.799,11.57297,11.73281,27220.18068,318291.2514,11.69320862
11/19/12,11.66468,11.84,11.6,11.7999,25197.91664,295260.7453,11.71766498
11/18/12,11.78879,11.832,11.616,11.65152,15514.15407,181716.9794,11.7129802
11/17/12,11.74879,11.8,11.52,11.78889,19105.45358,223039.4749,11.67412614
11/16/12,11.20192,11.8,11.17214,11.74889,58253.16385,669422.1856,11.4916022
11/15/12,10.98748,11.3,10.86,11.19771,31901.17371,353356.1562,11.07658795
11/14/12,11,11.05,10.82011,10.95,24543.09088,268636.8372,10.94551776
11/13/12,11.00801,11.129,10.9215,10.9512,16757.50859,184368.7938,11.00216018
11/12/12,10.84001,11.18,10.76666,11.00801,39217.16568,431080.4741,10.99213741
11/11/12,10.88999,10.939,10.7,10.8687,12625.47509,136448.0936,10.8073631
11/10/12,10.815,10.95899,10.75,10.88999,13490.44875,146349.2626,10.84836134
11/9/12,10.925,10.98497,10.79,10.815,14727.11599,159984.8532,10.86328466
11/8/12,10.92011,11.07,10.75,10.925,26058.85283,284556.1102,10.91974816
11/7/12,10.89898,11.21603,10.8,10.92,31733.85486,348474.6974,10.98116503
11/6/12,10.748,10.9,10.6667,10.89899,26995.30182,291515.9367,10.7987656
11/5/12,10.80011,10.88,10.61,10.748,21776.73646,233650.3571,10.72935596
11/4/12,10.6425,10.9,10.51002,10.80011,16750.33597,178761.6582,10.67212374
11/3/12,10.46876,10.65,10.4,10.6425,16732.93956,176345.0773,10.53879844
11/2/12,10.57,10.8,10.33,10.46877,24485.26249,258957.787,10.57606742
11/1/12,11.17963,11.279,10.4,10.57,50362.10008,550327.4904,10.92741346
10/31/12,10.881,11.21,10.70543,11.201,40673.45257,448359.795,11.02340142
10/30/12,10.59,10.89,10.58,10.88753,26023.31915,279843.0782,10.75355056
10/29/12,10.69998,10.93979,10.3209,10.59999,37574.81035,400173.5035,10.65004719
10/28/12,10.2603,10.95,10.24998,10.69998,22389.59497,236640.5048,10.56921776
10/27/12,10.17065,10.83883,9.82207,10.26051,47869.83322,496747.5447,10.37704774
10/26/12,10.85369,10.95,9.74,10.17061,98994.69606,1020616.668,10.30981162
10/25/12,11.64999,11.6989,10.52,10.86158,84704.86173,934190.9538,11.02877609
10/24/12,11.65001,11.79,11.591,11.64999,21764.65926,254132.0285,11.67636146
10/23/12,11.71014,12,11.41,11.65,54344.49107,637306.0032,11.72715009
10/22/12,11.63108,11.81,11.4711,11.71012,37622.02828,440140.3695,11.69900693
10/21/12,11.73991,11.76528,11.61,11.63107,9375.515869,109479.8866,11.67721202
10/20/12,11.74013,11.85,11.56025,11.73991,22110.92478,259113.1646,11.71878459
10/19/12,11.9349,11.967,11.619,11.74012,23177.45077,272640.8839,11.76319547
10/18/12,11.81,11.9599,11.75,11.93977,21880.83959,259855.6171,11.87594361
10/17/12,11.82461,11.95998,11.7,11.81,23553.36283,279774.8504,11.87833994
10/16/12,11.83807,11.99,11.5,11.8499,41184.66467,485720.7248,11.7937278
10/15/12,11.57621,11.98863,11.43,11.83807,27101.72214,317633.1863,11.720037
10/14/12,11.86101,12.03,11.496,11.7389,22891.09685,271135.8289,11.84459752
10/13/12,12,12.11,11.85,11.86101,11861.67744,141870.3126,11.96039205
10/12/12,12.11751,12.15,11.92,12,21538.03094,259522.5288,12.04950116
10/11/12,12.13,12.151,11.85788,12.03,19831.63732,238483.0684,12.02538471
10/10/12,11.895,12.19,11.767,12.12,27722.07331,333351.5924,12.02477133
10/9/12,11.7381,12.35,11.5711,11.895,46768.79541,559694.9092,11.96727229
10/8/12,11.89901,11.95198,10.621,11.77809,97938.3987,1102329.218,11.25533226
10/7/12,12.505,12.6185,11.7,11.80001,63512.03441,762812.9624,12.01052634
10/6/12,12.78998,12.85999,12.35,12.505,24673.40577,310513.022,12.58492747
10/5/12,12.8001,12.97,12.51,12.688,31258.4424,398427.102,12.74622379
10/4/12,12.88351,13.0899,12.6,12.85,37945.14991,488811.2254,12.88204755
10/3/12,12.84,12.99,12.68001,12.89,32955.07396,422995.6091,12.83552298
10/2/12,12.4299,12.88,12.3435,12.84,50833.35053,642027.9138,12.63005305
10/1/12,12.35,12.481,12.321,12.4,24826.68788,307618.7805,12.39064921
9/30/12,12.363,12.44889,12.301,12.4,7793.913681,96462.08706,12.37659166
9/29/12,12.44,12.49,12.21111,12.36309,17061.65671,211507.3391,12.39664722
9/28/12,12.27,12.44998,12.12,12.39101,26674.77916,329436.5238,12.35011251
9/27/12,12.37,12.395,12.207,12.30889,19326.68579,238051.3471,12.31723585
9/26/12,12.196,12.46,12.02,12.27,23495.17678,287416.9351,12.23301862
9/25/12,12.1,12.22909,12.008,12.197,21228.60967,257174.5143,12.11452461
9/24/12,12.151,12.29888,11.95105,12.1,27291.82515,330885.0875,12.12396334
9/23/12,12.23781,12.27,11.6304,12.19331,39920.72247,479223.2123,12.00437223
9/22/12,12.27319,12.39999,12.14,12.23781,14986.55832,183186.3447,12.2233765
9/21/12,12.3998,12.49998,12.011,12.368,35834.78365,439674.2203,12.26948165
9/20/12,12.572,12.66,12.25,12.28253,32567.33588,406467.4736,12.48083279
9/19/12,12.2345,12.68666,12.1501,12.5725,41883.00148,519593.55,12.40583367
9/18/12,11.9325,12.3456,11.8402,12.25,40949.27649,494030.0313,12.06443859
9/17/12,11.87,11.9625,11.7655,11.89,26612.47988,316662.2639,11.89901374
9/16/12,11.75,11.99,11.722,11.87,30297.22071,359833.8765,11.8767949
9/15/12,11.74999,11.789,11.6,11.75,16272.51518,190511.9294,11.70758959
9/14/12,11.399,11.799,11.32103,11.67,43259.7042,500768.3762,11.57586223
9/13/12,11.22854,11.399,11.2201,11.399,20574.31973,233401.7106,11.34432213
9/12/12,11.33081,11.39,10.78,11.36489,58628.00499,657004.1036,11.20631861
9/11/12,11.1511,11.35,10.878,11.33081,64954.44435,721708.439,11.11099396
9/10/12,11.02,11.192,10.8745,11.17,42288.41199,467067.6722,11.04481465
9/9/12,11.05,11.14288,10.92452,11.02,14033.41919,155002.6042,11.04524863
9/8/12,11.09792,11.14177,10.765,11.037,24253.63671,266231.4834,10.97697168
9/7/12,11.19686,11.21,10.9544,11,35535.71665,394463.5663,11.10048153
9/6/12,11,11.29,10.64,11.181,67054.05542,733288.2202,10.93577735
9/5/12,10.38471,11.17,10.261,10.99971,60767.23813,653374.1636,10.75207931
9/4/12,10.53,10.53,10.15,10.38471,34878.49139,359404.1802,10.30446461
9/3/12,10.21,10.5934,10.08889,10.53,22925.31766,237264.6789,10.34946091
9/2/12,10,10.35579,9.71922,10.2041,25055.73799,251932.4325,10.05487975
9/1/12,10.15,10.3,9.77635,9.96544,23376.24267,233777.6327,10.00065049
8/31/12,10.77699,10.8285,9.66,10.16,67791.34263,690452.9652,10.18497257
8/30/12,10.80405,10.93199,10.6,10.77699,30868.50075,332208.8359,10.76206579
8/29/12,10.93,11.134,10.55,10.9169,53647.72467,581687.6911,10.84272809
8/28/12,10.96,11.20999,10.5,10.94,54875.35603,598168.0538,10.90048607
8/27/12,10.59,12.14999,10.54441,10.95,175117.5585,1957673.339,11.17919502
8/26/12,10.6,10.61913,10.446,10.61,26331.0296,277773.747,10.54929303
8/25/12,10.6,10.62611,10.2,10.5239,40232.48939,420388.0072,10.44896832
8/24/12,10.09996,10.6188,9.852,10.6,92077.75264,945182.9387,10.26505222
8/23/12,9.72,10.25,9.705,10.09997,56015.66732,560012.6046,9.997428066
8/22/12,9.91503,10.09999,9.5714,9.80679,67513.5562,665544.8372,9.857943718
8/21/12,10.061,10.29999,9.69876,9.91502,72082.69251,722740.2717,10.02654377
8/20/12,7.99999,10.5,7.81011,10.1,192502.7637,1835053.009,9.532606045
8/19/12,11.57935,11.61538,7.58,8,238860.3206,2170411.033,9.086528173
8/18/12,11.80915,12.89592,11.02009,11.61,88047.77163,1045361.512,11.8726629
8/17/12,13.44,15.4,10.6,11.5836,221033.9008,2930580.333,13.25851068
8/16/12,13.24999,13.84119,12.5,13.5,96604.11898,1277714.189,13.226291
8/15/12,12.19,13.25,12.16138,13.25,57562.75433,725834.142,12.60944078
8/14/12,12.03749,12.34,11.89499,12.19,44014.85831,532302.32,12.09369609
8/13/12,11.6239,12.05007,11.4919,12.03749,54035.66418,637059.6878,11.7896152
8/12/12,11.5102,11.765,11.45,11.62399,30340.95364,353092.6741,11.63749427
8/11/12,11.4699,11.59788,11.38751,11.5102,21791.02959,250620.1522,11.50106979
8/10/12,11.06111,11.6,11.01,11.38637,63597.01478,725605.0575,11.40942008
8/9/12,11.0987,12,10.8,11.0611,101880.3054,1153809.114,11.32514385
8/8/12,11.10001,11.14999,10.85,11.0553,31322.91326,345666.8924,11.03559205
8/7/12,10.91,11.10002,10.651,11.1,41653.58719,451978.4544,10.85088908
8/6/12,10.86987,11.19,10.63539,10.85517,51637.91473,562801.9121,10.89900541
8/5/12,10.98398,11.29112,10.10986,10.86998,67280.24594,714863.699,10.62516477
8/4/12,10.9797,11.3,10.5307,10.98398,52321.31239,575464.2968,10.99865945
8/3/12,10.62468,11.12,10.3,10.97,61643.27795,661588.1574,10.7325272
8/2/12,9.55439,11,9.412,10.53,126685.6925,1283817.636,10.13388024
8/1/12,9.35,9.65,9.111,9.5503,68695.6984,647522.5765,9.425955215
7/31/12,9.07881,9.44,9.07881,9.35,70173.634,648746.3377,9.24487305
7/30/12,8.71027,9.15,8.7,9.098,51254.49898,458873.304,8.95283952
